delivery_id,order_id,delivery_status,delivery_time,rider_id
8615,8615,Delivered,10:08:41,29
8616,8616,Delivered,03:34:58,14
8617,8617,Delivered,09:44:09,5
8618,8618,Delivered,08:36:19,27
8619,8619,Delivered,10:14:38,8
8620,8620,Delivered,00:22:13,32
8621,8621,Delivered,03:25:55,20
8622,8622,Delivered,04:40:18,27
8623,8623,Delivered,10:55:41,23
8624,8624,Delivered,04:38:30,19
8625,8625,Delivered,12:42:52,17
8626,8626,Delivered,00:11:29,2
8627,8627,Delivered,09:29:08,3
8628,8628,Delivered,11:35:16,2
8629,8629,Delivered,06:40:41,31
8630,8630,Delivered,07:23:22,8
8631,8631,Delivered,00:54:16,26
8632,8632,Delivered,12:23:57,30
8633,8633,Delivered,02:55:56,10
8634,8634,Delivered,04:00:32,18
8635,8635,Delivered,03:08:05,13
8636,8636,Delivered,09:11:31,20
8637,8637,Delivered,06:15:15,4
8638,8638,Delivered,07:34:38,11
8639,8639,Delivered,02:21:22,13
8640,8640,Delivered,07:06:19,30
8641,8641,Delivered,08:08:21,14
8642,8642,Delivered,01:47:17,6
8643,8643,Delivered,06:37:35,32
8644,8644,Delivered,04:12:52,20
8645,8645,Delivered,03:22:29,34
8646,8646,Not Delivered,07:59:11,17
8647,8647,Delivered,01:20:41,13
8648,8648,Delivered,00:57:42,29
8649,8649,Delivered,06:55:20,20
8650,8650,Delivered,09:45:22,7
8651,8651,Delivered,10:08:29,13
8652,8652,Delivered,09:53:36,34
8653,8653,Delivered,02:22:25,23
8654,8654,Delivered,02:14:46,32
8655,8655,Delivered,03:30:21,31
8656,8656,Delivered,00:16:18,34
8657,8657,Delivered,01:33:44,5
8658,8658,Delivered,11:59:33,22
8659,8659,Delivered,04:03:27,4
8660,8660,Delivered,09:48:07,16
8661,8661,Delivered,09:23:56,7
8662,8662,Delivered,12:40:32,27
8663,8663,Delivered,10:43:20,3
8664,8664,Not Delivered,10:01:41,29
8665,8665,Delivered,07:58:01,11
8666,8666,Delivered,07:35:40,32
8667,8667,Delivered,12:08:36,21
8668,8668,Delivered,05:20:44,2
8669,8669,Delivered,07:25:06,3
8670,8670,Delivered,07:24:12,29
8671,8671,Delivered,08:18:16,23
8672,8672,Delivered,10:29:05,1
8673,8673,Delivered,07:31:48,25
8674,8674,Delivered,12:18:19,23
8675,8675,Delivered,10:45:35,2
8676,8676,Delivered,06:20:15,9
8677,8677,Delivered,12:47:48,23
8678,8678,Delivered,03:59:33,11
8679,8679,Delivered,02:23:46,34
8680,8680,Delivered,06:56:32,25
8681,8681,Delivered,02:25:31,31
8682,8682,Delivered,03:30:39,8
8683,8683,Delivered,02:22:23,27
8684,8684,Delivered,04:43:45,26
8685,8685,Delivered,09:47:03,25
8686,8686,Delivered,12:40:30,16
8687,8687,Delivered,01:09:56,29
8688,8688,Delivered,09:42:04,4
8689,8689,Delivered,04:29:28,8
8690,8690,Delivered,07:32:06,23
8691,8691,Delivered,02:40:28,28
8692,8692,Delivered,06:32:24,8
8693,8693,Delivered,00:31:18,22
8694,8694,Delivered,03:58:45,19
8695,8695,Delivered,01:39:49,15
8696,8696,Delivered,03:48:09,20
8697,8697,Delivered,12:01:00,26
8698,8698,Delivered,10:35:32,19
8699,8699,Delivered,03:25:47,10
8700,8700,Delivered,07:07:50,12
8701,8701,Delivered,09:00:11,6
8702,8702,Delivered,05:36:34,24
8703,8703,Delivered,07:35:09,16
8704,8704,Delivered,07:04:11,2
8705,8705,Delivered,08:30:24,17
8706,8706,Delivered,02:03:40,16
8707,8707,Delivered,00:52:41,17
8708,8708,Delivered,01:54:01,12
8709,8709,Delivered,12:39:22,30
8710,8710,Delivered,02:13:20,2
8711,8711,Delivered,07:02:57,19
8712,8712,Delivered,05:45:21,29
8713,8713,Delivered,11:09:30,27
8714,8714,Delivered,00:24:35,23
8715,8715,Delivered,00:47:50,13
8716,8716,Delivered,00:56:35,25
8717,8717,Delivered,10:59:12,15
8718,8718,Delivered,02:27:09,18
8719,8719,Delivered,01:39:12,21
8720,8720,Delivered,08:47:46,23
8721,8721,Delivered,10:32:41,31
8722,8722,Delivered,06:18:37,31
8723,8723,Delivered,03:22:31,11
8724,8724,Delivered,00:16:31,32
8725,8725,Delivered,12:52:24,2
8726,8726,Not Delivered,09:08:16,23
8727,8727,Not Delivered,10:00:52,4
8728,8728,Delivered,05:48:57,9
8729,8729,Delivered,00:23:56,10
8730,8730,Delivered,11:21:05,15
8731,8731,Delivered,08:13:43,5
8732,8732,Delivered,08:11:14,15
8733,8733,Delivered,01:17:45,26
8734,8734,Not Delivered,09:26:45,20
8735,8735,Delivered,08:50:35,31
8736,8736,Delivered,09:42:07,28
8737,8737,Delivered,05:55:19,1
8738,8738,Delivered,11:41:37,34
8739,8739,Not Delivered,00:21:00,30
8740,8740,Delivered,06:14:44,8
8741,8741,Not Delivered,08:09:20,7
8742,8742,Not Delivered,03:32:50,9
8743,8743,Delivered,09:04:05,26
8744,8744,Delivered,07:40:08,11
8745,8745,Delivered,02:32:32,33
8746,8746,Delivered,03:38:33,12
8747,8747,Delivered,12:52:48,5
8748,8748,Delivered,05:47:35,32
8749,8749,Delivered,11:32:53,24
8750,8750,Delivered,00:38:16,9
8751,8751,Delivered,01:43:34,15
8752,8752,Delivered,09:47:58,1
8753,8753,Delivered,02:07:07,28
8754,8754,Delivered,10:58:49,19
8755,8755,Delivered,00:02:22,32
8756,8756,Delivered,03:44:22,11
8757,8757,Delivered,00:30:46,16
8758,8758,Delivered,10:55:05,4
8759,8759,Delivered,11:10:20,10
8760,8760,Delivered,06:33:29,17
8761,8761,Delivered,03:23:47,1
8762,8762,Delivered,03:20:46,34
8763,8763,Not Delivered,08:25:23,24
8764,8764,Delivered,00:52:46,2
8765,8765,Delivered,03:23:55,15
8766,8766,Delivered,00:33:35,15
8767,8767,Delivered,01:39:38,33
8768,8768,Delivered,00:51:18,8
8769,8769,Delivered,06:29:14,7
8770,8770,Delivered,05:16:50,8
8771,8771,Delivered,08:12:27,18
8772,8772,Delivered,07:08:46,33
8773,8773,Not Delivered,02:56:44,24
8774,8774,Not Delivered,01:26:12,26
8775,8775,Delivered,07:35:09,11
8776,8776,Delivered,00:29:21,14
8777,8777,Delivered,08:38:18,13
8778,8778,Delivered,03:14:56,8
8779,8779,Delivered,03:15:22,22
8780,8780,Delivered,11:43:29,9
8781,8781,Delivered,12:27:31,2
8782,8782,Delivered,06:46:34,29
8783,8783,Delivered,09:22:47,6
8784,8784,Delivered,02:08:18,2
8785,8785,Delivered,08:57:29,29
8786,8786,Delivered,01:54:30,17
8787,8787,Delivered,09:22:38,34
8788,8788,Delivered,09:10:26,29
8789,8789,Delivered,12:47:28,5
8790,8790,Delivered,12:52:38,17
8791,8791,Delivered,08:59:56,25
8792,8792,Delivered,11:15:20,30
8793,8793,Delivered,10:21:18,27
8794,8794,Delivered,02:14:06,29
8795,8795,Delivered,05:24:31,34
8796,8796,Not Delivered,11:56:49,23
8797,8797,Delivered,10:12:46,18
8798,8798,Delivered,06:48:50,12
8799,8799,Delivered,12:54:58,7
8800,8800,Delivered,05:02:52,13
8801,8801,Delivered,00:11:24,6
8802,8802,Delivered,05:08:45,24
8803,8803,Delivered,08:29:58,12
8804,8804,Delivered,03:53:04,6
8805,8805,Delivered,06:34:18,5
8806,8806,Delivered,05:38:49,11
8807,8807,Delivered,04:16:26,25
8808,8808,Delivered,12:23:57,17
8809,8809,Delivered,05:35:14,12
8810,8810,Delivered,12:14:14,18
8811,8811,Delivered,02:59:58,3
8812,8812,Delivered,11:46:30,22
8813,8813,Delivered,11:07:36,29
8814,8814,Delivered,03:48:48,34
8815,8815,Delivered,01:01:47,18
8816,8816,Delivered,07:38:25,24
8817,8817,Delivered,09:19:02,7
8818,8818,Delivered,06:06:42,7
8819,8819,Delivered,09:52:40,16
8820,8820,Delivered,01:09:05,24
8821,8821,Delivered,01:25:08,33
8822,8822,Delivered,09:28:49,27
8823,8823,Not Delivered,03:12:07,19
8824,8824,Delivered,08:14:25,18
8825,8825,Delivered,08:59:57,18
8826,8826,Delivered,08:16:32,19
8827,8827,Delivered,11:03:02,5
8828,8828,Delivered,00:59:51,30
8829,8829,Delivered,10:31:01,16
8830,8830,Delivered,10:46:37,25
8831,8831,Delivered,08:18:15,25
8832,8832,Delivered,06:14:36,24
8833,8833,Delivered,00:40:49,23
8834,8834,Delivered,10:44:05,17
8835,8835,Delivered,02:16:59,21
8836,8836,Delivered,08:58:01,32
8837,8837,Not Delivered,11:53:04,11
8838,8838,Delivered,03:53:17,26
8839,8839,Delivered,08:51:26,11
8840,8840,Not Delivered,06:44:27,21
8841,8841,Delivered,07:56:26,11
8842,8842,Delivered,02:03:54,24
8843,8843,Delivered,05:20:32,23
8844,8844,Delivered,08:18:19,19
8845,8845,Delivered,08:04:46,22
8846,8846,Delivered,05:43:57,13
8847,8847,Delivered,02:52:02,7
8848,8848,Delivered,04:58:11,2
8849,8849,Delivered,09:59:27,19
8850,8850,Delivered,06:08:39,28
8851,8851,Delivered,12:49:48,4
8852,8852,Delivered,10:39:09,8
8853,8853,Delivered,01:07:33,4
8854,8854,Not Delivered,07:09:07,25
8855,8855,Delivered,01:47:00,24
8856,8856,Delivered,06:01:28,31
8857,8857,Delivered,07:56:48,5
8858,8858,Delivered,09:07:31,34
8859,8859,Not Delivered,01:30:53,30
8860,8860,Delivered,06:00:51,16
8861,8861,Delivered,02:29:38,25
8862,8862,Delivered,01:33:19,11
8863,8863,Delivered,03:25:26,3
8864,8864,Delivered,08:38:11,23
8865,8865,Delivered,05:26:40,20
8866,8866,Delivered,08:06:18,29
8867,8867,Delivered,11:25:27,13
8868,8868,Delivered,11:51:32,11
8869,8869,Delivered,11:26:36,2
8870,8870,Delivered,08:08:04,31
8871,8871,Delivered,03:32:57,14
8872,8872,Delivered,12:40:25,31
8873,8873,Delivered,02:29:15,25
8874,8874,Delivered,07:48:18,15
8875,8875,Delivered,08:42:12,21
8876,8876,Delivered,02:32:56,15
8877,8877,Delivered,04:42:17,33
8878,8878,Delivered,07:39:35,11
8879,8879,Delivered,06:10:06,8
8880,8880,Delivered,02:07:18,20
8881,8881,Delivered,02:37:27,6
8882,8882,Delivered,07:45:01,5
8883,8883,Delivered,09:24:51,22
8884,8884,Delivered,12:54:14,6
8885,8885,Delivered,04:15:21,11
8886,8886,Delivered,12:26:23,32
8887,8887,Delivered,09:03:18,19
8888,8888,Delivered,01:52:58,12
8889,8889,Delivered,12:37:14,16
8890,8890,Delivered,01:52:47,31
8891,8891,Delivered,05:28:28,15
8892,8892,Delivered,02:30:47,26
8893,8893,Delivered,06:31:46,14
8894,8894,Delivered,02:53:01,13
8895,8895,Delivered,10:02:23,9
8896,8896,Delivered,05:28:45,9
8897,8897,Delivered,11:51:57,17
8898,8898,Delivered,06:49:11,18
8899,8899,Delivered,02:11:09,18
8900,8900,Delivered,12:27:33,8
8901,8901,Delivered,08:54:39,8
8902,8902,Delivered,04:51:13,28
8903,8903,Delivered,04:19:00,21
8904,8904,Delivered,01:28:51,34
8905,8905,Delivered,05:41:42,24
8906,8906,Delivered,00:03:39,24
8907,8907,Delivered,11:53:11,28
8908,8908,Delivered,02:44:37,9
8909,8909,Delivered,05:58:42,26
8910,8910,Delivered,07:36:33,5
8911,8911,Delivered,05:30:01,18
8912,8912,Delivered,00:21:34,13
8913,8913,Delivered,04:17:18,16
8914,8914,Delivered,08:09:14,33
8915,8915,Not Delivered,11:42:14,27
8916,8916,Delivered,11:08:27,3
8917,8917,Delivered,12:59:17,19
8918,8918,Delivered,07:26:26,16
8919,8919,Not Delivered,07:41:26,12
8920,8920,Delivered,03:56:58,30
8921,8921,Delivered,08:56:47,21
8922,8922,Delivered,05:40:54,19
8923,8923,Delivered,11:40:17,34
8924,8924,Delivered,11:09:41,22
8925,8925,Delivered,04:44:30,16
8926,8926,Delivered,01:06:06,34
8927,8927,Delivered,01:57:36,1
8928,8928,Delivered,10:35:55,5
8929,8929,Delivered,04:43:10,22
8930,8930,Delivered,11:51:21,6
8931,8931,Delivered,10:38:32,29
8932,8932,Delivered,05:34:48,12
8933,8933,Delivered,08:04:45,1
8934,8934,Delivered,01:22:45,2
8935,8935,Delivered,09:34:13,6
8936,8936,Delivered,03:40:35,12
8937,8937,Delivered,00:56:16,5
8938,8938,Delivered,12:45:41,32
8939,8939,Delivered,12:15:39,21
8940,8940,Delivered,08:00:19,16
8941,8941,Delivered,05:42:26,7
8942,8942,Delivered,10:26:32,16
8943,8943,Delivered,08:32:42,32
8944,8944,Delivered,05:59:44,6
8945,8945,Delivered,08:43:38,14
8946,8946,Delivered,07:07:58,3
8947,8947,Delivered,00:09:21,23
8948,8948,Delivered,11:47:11,26
8949,8949,Delivered,04:58:57,10
8950,8950,Delivered,09:26:07,12
8951,8951,Delivered,06:51:03,24
8952,8952,Delivered,05:37:54,30
8953,8953,Delivered,05:44:46,13
8954,8954,Delivered,10:44:01,17
8955,8955,Delivered,10:23:59,19
8956,8956,Delivered,05:41:29,30
8957,8957,Delivered,06:01:47,8
8958,8958,Delivered,11:54:46,17
8959,8959,Delivered,07:03:13,23
8960,8960,Delivered,06:57:04,8
8961,8961,Delivered,02:35:46,5
8962,8962,Delivered,07:39:15,11
8963,8963,Delivered,07:47:41,24
8964,8964,Delivered,04:43:24,3
8965,8965,Not Delivered,11:10:15,3
8966,8966,Delivered,04:32:05,1
8967,8967,Delivered,10:13:14,15
8968,8968,Delivered,01:12:43,3
8969,8969,Delivered,09:42:38,7
8970,8970,Delivered,00:35:52,1
8971,8971,Delivered,07:10:58,22
8972,8972,Delivered,05:02:13,31
8973,8973,Delivered,09:39:16,28
8974,8974,Not Delivered,02:31:06,3
8975,8975,Delivered,06:48:50,10
8976,8976,Delivered,03:01:00,10
8977,8977,Delivered,01:59:14,2
8978,8978,Not Delivered,03:28:56,19
8979,8979,Delivered,10:23:01,30
8980,8980,Not Delivered,03:29:51,26
8981,8981,Delivered,01:30:40,18
8982,8982,Delivered,05:02:30,26
8983,8983,Delivered,05:26:16,12
8984,8984,Delivered,06:33:34,3
8985,8985,Delivered,02:55:45,5
8986,8986,Delivered,10:38:56,20
8987,8987,Delivered,04:35:35,8
8988,8988,Delivered,07:51:18,4
8989,8989,Delivered,03:32:06,18
8990,8990,Delivered,01:09:43,1
8991,8991,Delivered,03:24:41,18
8992,8992,Delivered,03:53:50,20
8993,8993,Delivered,05:54:32,6
8994,8994,Delivered,01:48:35,10
8995,8995,Delivered,01:15:35,21
8996,8996,Delivered,12:22:17,7
8997,8997,Delivered,08:39:51,24
8998,8998,Delivered,10:34:56,26
8999,8999,Delivered,12:55:35,13
9000,9000,Delivered,11:12:35,32
9001,9001,Delivered,07:14:29,18
9002,9002,Delivered,10:35:12,27
9003,9003,Delivered,02:32:39,27
9004,9004,Delivered,06:12:53,20
9005,9005,Delivered,12:50:04,3
9006,9006,Delivered,12:47:49,25
9007,9007,Delivered,01:38:15,18
9008,9008,Delivered,05:25:14,28
9009,9009,Delivered,11:27:52,33
9010,9010,Delivered,05:34:20,6
9011,9011,Delivered,06:48:08,10
9012,9012,Delivered,06:41:07,15
9013,9013,Delivered,03:41:03,10
9014,9014,Delivered,07:21:18,6
9015,9015,Delivered,03:50:36,15
9016,9016,Delivered,10:27:55,11
9017,9017,Delivered,01:24:17,33
9018,9018,Delivered,06:02:15,1
9019,9019,Delivered,10:16:12,9
9020,9020,Delivered,00:23:58,6
9021,9021,Delivered,06:44:20,3
9022,9022,Delivered,01:14:20,7
9023,9023,Delivered,06:43:04,14
9024,9024,Delivered,07:43:28,24
9025,9025,Delivered,11:55:05,14
9026,9026,Delivered,08:26:46,9
9027,9027,Delivered,03:17:33,32
9028,9028,Delivered,08:40:18,4
9029,9029,Delivered,00:32:41,23
9030,9030,Not Delivered,10:34:37,4
9031,9031,Delivered,00:49:04,30
9032,9032,Delivered,12:56:19,25
9033,9033,Delivered,06:42:22,33
9034,9034,Delivered,01:24:37,7
9035,9035,Delivered,06:40:53,33
9036,9036,Delivered,03:40:18,25
9037,9037,Delivered,05:25:41,15
9038,9038,Delivered,06:13:54,14
9039,9039,Delivered,05:01:46,20
9040,9040,Delivered,11:35:59,18
9041,9041,Delivered,05:42:09,30
9042,9042,Delivered,02:49:08,2
9043,9043,Delivered,02:03:28,31
9044,9044,Delivered,04:49:45,25
9045,9045,Delivered,10:16:29,26
9046,9046,Not Delivered,10:45:29,3
9047,9047,Delivered,03:15:26,5
9048,9048,Delivered,03:12:27,26
9049,9049,Delivered,00:19:55,23
9050,9050,Delivered,03:12:17,31
9051,9051,Delivered,12:40:59,19
9052,9052,Delivered,02:03:01,31
9053,9053,Delivered,07:32:29,31
9054,9054,Delivered,11:58:01,12
9055,9055,Delivered,02:03:36,14
9056,9056,Delivered,10:39:35,2
9057,9057,Delivered,05:22:16,3
9058,9058,Delivered,04:43:03,12
9059,9059,Delivered,06:20:51,25
9060,9060,Delivered,07:56:58,11
9061,9061,Not Delivered,01:34:31,32
9062,9062,Not Delivered,07:55:43,28
9063,9063,Delivered,11:48:42,32
9064,9064,Delivered,10:39:39,23
9065,9065,Delivered,01:31:26,6
9066,9066,Delivered,10:51:03,33
9067,9067,Delivered,00:53:37,11
9068,9068,Delivered,10:56:10,11
9069,9069,Delivered,02:45:14,6
9070,9070,Not Delivered,00:10:31,30
9071,9071,Delivered,02:41:36,32
9072,9072,Delivered,02:34:11,30
9073,9073,Delivered,07:42:04,4
9074,9074,Delivered,07:30:56,11
9075,9075,Delivered,06:59:00,20
9076,9076,Not Delivered,02:20:22,18
9077,9077,Delivered,07:17:07,10
9078,9078,Delivered,11:49:04,27
9079,9079,Not Delivered,03:25:30,26
9080,9080,Delivered,06:34:13,27
9081,9081,Delivered,00:27:46,30
9082,9082,Delivered,03:44:38,3
9083,9083,Delivered,08:52:48,23
9084,9084,Delivered,10:38:35,17
9085,9085,Delivered,03:47:21,11
9086,9086,Delivered,11:14:50,31
9087,9087,Delivered,00:34:11,14
9088,9088,Delivered,04:15:07,9
9089,9089,Delivered,03:12:53,29
9090,9090,Delivered,02:35:31,17
9091,9091,Delivered,01:16:21,9
9092,9092,Delivered,11:06:49,12
9093,9093,Delivered,00:19:28,19
9094,9094,Delivered,09:23:10,27
9095,9095,Not Delivered,02:01:18,21
9096,9096,Delivered,00:12:04,16
9097,9097,Delivered,06:44:57,6
9098,9098,Delivered,01:20:48,4
9099,9099,Delivered,00:20:54,13
9100,9100,Delivered,01:04:47,12
9101,9101,Delivered,06:30:30,16
9102,9102,Delivered,11:25:39,25
9103,9103,Delivered,10:05:07,34
9104,9104,Delivered,10:51:34,32
9105,9105,Delivered,04:15:30,19
9106,9106,Delivered,00:45:53,10
9107,9107,Delivered,12:47:46,28
9108,9108,Delivered,05:49:08,1
9109,9109,Delivered,09:34:01,29
9110,9110,Delivered,12:39:15,28
9111,9111,Delivered,05:56:20,20
9112,9112,Delivered,11:28:32,10
9113,9113,Delivered,11:19:33,27
9114,9114,Delivered,07:05:16,4
9115,9115,Delivered,01:32:19,31
9116,9116,Delivered,05:08:33,15
9117,9117,Delivered,02:04:12,21
9118,9118,Delivered,02:08:11,23
9119,9119,Delivered,07:55:02,2
9120,9120,Delivered,02:00:39,23
9121,9121,Delivered,07:29:45,32
9122,9122,Delivered,11:42:29,28
9123,9123,Delivered,12:04:02,16
9124,9124,Delivered,02:59:49,15
9125,9125,Delivered,10:06:33,25
9126,9126,Not Delivered,04:33:22,33
9127,9127,Delivered,00:30:12,2
9128,9128,Delivered,03:04:08,18
9129,9129,Delivered,09:34:12,19
9130,9130,Delivered,02:02:21,24
9131,9131,Delivered,06:36:07,27
9132,9132,Delivered,08:15:05,30
9133,9133,Delivered,07:39:54,9
9134,9134,Delivered,03:09:52,15
9135,9135,Delivered,04:31:20,33
9136,9136,Delivered,02:00:10,16
9137,9137,Delivered,12:20:23,10
9138,9138,Delivered,04:13:21,2
9139,9139,Delivered,05:17:09,24
9140,9140,Delivered,10:32:48,14
9141,9141,Not Delivered,11:14:36,31
9142,9142,Delivered,04:02:42,19
9143,9143,Delivered,12:20:35,31
9144,9144,Delivered,02:05:29,18
9145,9145,Delivered,02:44:37,25
9146,9146,Delivered,00:07:54,17
9147,9147,Delivered,04:52:29,6
9148,9148,Delivered,00:00:21,16
9149,9149,Delivered,07:39:35,13
9150,9150,Delivered,03:12:13,7
9151,9151,Delivered,12:44:11,19
9152,9152,Delivered,00:34:26,10
9153,9153,Delivered,08:05:53,2
9154,9154,Delivered,09:32:21,34
9155,9155,Delivered,11:52:19,5
9156,9156,Delivered,04:52:16,25
9157,9157,Delivered,09:45:54,27
9158,9158,Delivered,08:19:50,10
9159,9159,Delivered,07:02:35,10
9160,9160,Delivered,12:03:41,30
9161,9161,Delivered,09:30:13,12
9162,9162,Delivered,11:59:43,2
9163,9163,Delivered,06:36:01,3
9164,9164,Delivered,04:54:39,10
9165,9165,Delivered,07:21:31,1
9166,9166,Delivered,07:20:27,30
9167,9167,Delivered,03:27:06,19
9168,9168,Delivered,12:04:10,24
9169,9169,Delivered,12:42:23,10
9170,9170,Delivered,00:21:21,2
9171,9171,Delivered,08:51:47,10
9172,9172,Delivered,08:52:27,32
9173,9173,Delivered,05:50:31,21
9174,9174,Not Delivered,09:08:15,33
9175,9175,Delivered,04:38:52,32
9176,9176,Delivered,03:48:54,13
9177,9177,Delivered,04:12:46,32
9178,9178,Delivered,06:55:33,3
9179,9179,Delivered,03:23:45,20
9180,9180,Delivered,07:50:14,6
9181,9181,Delivered,08:07:54,32
9182,9182,Delivered,01:14:01,19
9183,9183,Delivered,00:18:24,33
9184,9184,Not Delivered,10:30:54,22
9185,9185,Delivered,05:06:58,18
9186,9186,Delivered,05:55:11,20
9187,9187,Delivered,10:57:49,29
9188,9188,Delivered,10:53:41,5
9189,9189,Delivered,09:02:16,12
9190,9190,Delivered,11:18:35,15
9191,9191,Delivered,00:21:56,34
9192,9192,Delivered,10:35:28,8
9193,9193,Delivered,04:11:53,2
9194,9194,Delivered,04:17:55,19
9195,9195,Delivered,03:33:33,19
9196,9196,Delivered,00:22:43,16
9197,9197,Delivered,10:58:33,34
9198,9198,Delivered,00:50:13,27
9199,9199,Delivered,08:09:13,25
9200,9200,Delivered,06:15:35,24
9201,9201,Delivered,07:32:17,23
9202,9202,Delivered,11:31:29,16
9203,9203,Delivered,03:37:42,24
9204,9204,Delivered,12:56:01,3
9205,9205,Delivered,09:14:56,12
9206,9206,Delivered,00:01:16,18
9207,9207,Delivered,09:17:57,16
9208,9208,Delivered,11:50:14,8
9209,9209,Delivered,03:10:50,17
9210,9210,Delivered,11:08:07,24
9211,9211,Delivered,08:50:48,13
9212,9212,Delivered,12:06:03,20
9213,9213,Delivered,04:46:40,20
9214,9214,Delivered,00:51:23,30
9215,9215,Delivered,12:03:03,16
9216,9216,Delivered,08:20:14,26
9217,9217,Not Delivered,06:20:23,8
9218,9218,Delivered,05:39:33,18
9219,9219,Delivered,08:58:18,6
9220,9220,Delivered,07:35:44,15
9221,9221,Delivered,06:09:19,4
9222,9222,Delivered,04:05:42,23
9223,9223,Not Delivered,00:16:35,9
9224,9224,Delivered,02:10:08,16
9225,9225,Delivered,10:02:59,16
9226,9226,Delivered,08:03:16,1
9227,9227,Delivered,00:49:30,8
9228,9228,Delivered,09:52:57,6
9229,9229,Not Delivered,10:38:30,1
9230,9230,Delivered,10:02:06,32
9231,9231,Delivered,02:26:56,28
9232,9232,Delivered,07:23:49,13
9233,9233,Delivered,06:25:45,20
9234,9234,Delivered,07:24:18,22
9235,9235,Not Delivered,11:31:11,10
9236,9236,Not Delivered,05:29:56,18
9237,9237,Delivered,08:57:46,8
9238,9238,Delivered,09:46:26,11
9239,9239,Delivered,12:24:26,9
9240,9240,Delivered,00:55:39,22
9241,9241,Delivered,10:36:31,3
9242,9242,Delivered,06:45:52,20
9243,9243,Delivered,01:56:24,27
9244,9244,Delivered,04:44:31,23
9245,9245,Delivered,08:39:54,8
9246,9246,Not Delivered,06:21:23,25
9247,9247,Delivered,02:51:48,25
9248,9248,Delivered,11:19:11,34
9249,9249,Delivered,11:14:34,6
9250,9250,Delivered,04:23:07,22
9251,9251,Delivered,07:07:23,34
9252,9252,Delivered,06:34:31,1
9253,9253,Delivered,02:45:36,10
9254,9254,Delivered,04:06:25,1
9255,9255,Delivered,07:14:50,17
9256,9256,Delivered,02:36:44,26
9257,9257,Delivered,05:47:01,7
9258,9258,Delivered,03:03:22,24
9259,9259,Delivered,10:48:51,17
9260,9260,Delivered,04:30:17,11
9261,9261,Delivered,12:58:57,15
9262,9262,Delivered,11:39:23,34
9263,9263,Delivered,11:07:25,18
9264,9264,Delivered,06:39:43,23
9265,9265,Delivered,00:09:26,30
9266,9266,Delivered,08:08:42,19
9267,9267,Delivered,01:35:52,1
9268,9268,Delivered,11:35:23,6
9269,9269,Not Delivered,04:35:42,23
9270,9270,Delivered,06:25:38,23
9271,9271,Delivered,04:14:41,17
9272,9272,Delivered,05:58:41,32
9273,9273,Delivered,06:47:51,29
9274,9274,Delivered,00:24:24,25
9275,9275,Delivered,05:02:35,6
9276,9276,Delivered,11:52:57,21
9277,9277,Delivered,12:03:51,19
9278,9278,Delivered,04:35:28,13
9279,9279,Delivered,04:04:02,16
9280,9280,Delivered,10:02:40,18
9281,9281,Delivered,11:29:29,26
9282,9282,Delivered,08:51:48,16
9283,9283,Delivered,04:48:55,4
9284,9284,Delivered,01:21:41,1
9285,9285,Delivered,02:42:31,1
9286,9286,Delivered,07:02:45,5
9287,9287,Delivered,04:12:47,3
9288,9288,Delivered,11:10:50,27
9289,9289,Delivered,02:32:40,34
9290,9290,Delivered,11:40:14,12
9291,9291,Delivered,05:58:50,26
9292,9292,Delivered,12:56:50,9
9293,9293,Delivered,05:35:07,24
9294,9294,Delivered,02:58:09,16
9295,9295,Delivered,01:15:26,28
9296,9296,Delivered,06:24:06,33
9297,9297,Delivered,01:12:46,13
9298,9298,Delivered,04:13:35,31
9299,9299,Delivered,06:05:36,34
9300,9300,Delivered,10:56:11,29
9301,9301,Delivered,06:07:12,21
9302,9302,Delivered,11:05:13,4
9303,9303,Delivered,08:15:12,23
9304,9304,Delivered,06:31:24,9
9305,9305,Delivered,01:08:46,21
9306,9306,Delivered,04:22:31,11
9307,9307,Delivered,11:45:34,32
9308,9308,Delivered,07:05:08,15
9309,9309,Delivered,09:39:46,28
9310,9310,Delivered,10:15:16,9
9311,9311,Delivered,11:42:43,20
9312,9312,Delivered,07:53:27,19
9313,9313,Delivered,02:52:28,4
9314,9314,Delivered,03:44:28,22
9315,9315,Delivered,07:41:22,6
9316,9316,Delivered,10:24:58,18
9317,9317,Delivered,08:44:12,17
9318,9318,Delivered,00:33:08,9
9319,9319,Delivered,01:36:55,7
9320,9320,Delivered,11:03:34,4
9321,9321,Delivered,04:28:17,34
9322,9322,Delivered,03:50:57,1
9323,9323,Delivered,06:09:43,21
9324,9324,Delivered,03:09:51,1
9325,9325,Delivered,07:29:57,3
9326,9326,Delivered,01:20:26,24
9327,9327,Not Delivered,08:13:34,17
9328,9328,Delivered,07:30:57,13
9329,9329,Delivered,09:49:53,19
9330,9330,Delivered,10:26:58,11
9331,9331,Delivered,09:23:32,15
9332,9332,Delivered,08:13:04,26
9333,9333,Delivered,01:56:27,2
9334,9334,Delivered,00:20:58,12
9335,9335,Delivered,09:07:56,28
9336,9336,Delivered,05:49:35,13
9337,9337,Delivered,10:34:07,33
9338,9338,Delivered,09:33:46,10
9339,9339,Delivered,07:50:22,27
9340,9340,Delivered,10:14:21,14
9341,9341,Delivered,07:48:49,11
9342,9342,Delivered,12:50:50,21
9343,9343,Delivered,06:51:38,20
9344,9344,Delivered,07:56:17,1
