order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
8917,20,777,Prawn Masala,2047-08-25,23:51:42,Completed,304
8918,8,420,Samosa,2047-08-26,23:58:52,Completed,322
8919,20,392,Pasta Alfredo,2047-08-27,23:54:02,Completed,529
8920,19,222,Masala Dosa,2047-08-28,23:52:48,Completed,495
8921,17,520,Chicken Shawarma,2047-08-29,23:51:32,Completed,199
8922,7,532,Mutton Biryani,2047-08-30,23:51:37,Completed,468
8923,33,423,Chicken Biryani,2047-08-31,23:52:26,Completed,566
8924,16,368,Samosa,2047-09-01,23:57:01,Completed,367
8925,28,155,Samosa,2047-09-02,23:51:43,Completed,498
8926,22,496,Mutton Biryani,2047-09-03,23:56:54,Completed,198
8927,2,166,Paneer Butter Masala,2047-09-04,23:55:47,Completed,449
8928,2,254,Paneer Butter Masala,2047-09-05,23:56:43,Completed,244
8929,19,657,Mutton Rogan Josh,2047-09-06,23:57:13,Completed,456
8930,5,127,Mutton Rogan Josh,2047-09-07,23:54:55,Completed,463
8931,16,529,Chicken Biryani,2047-09-08,23:57:35,Completed,378
8932,13,206,Samosa,2047-09-09,23:56:49,Completed,305
8933,19,390,Masala Dosa,2047-09-10,23:50:32,Completed,304
8934,6,348,Masala Dosa,2047-09-11,23:54:54,Completed,336
8935,26,115,Chicken Biryani,2047-09-12,23:50:26,Completed,452
8936,12,580,Pasta Alfredo,2047-09-13,23:58:11,Completed,197
8937,3,767,Samosa,2047-09-14,23:59:38,Completed,306
8938,31,294,Mutton Rogan Josh,2047-09-15,23:56:32,Completed,457
8939,30,21,Paneer Butter Masala,2047-09-16,23:58:21,Completed,522
8940,4,677,Paneer Lababdar,2047-09-17,23:55:14,Completed,292
8941,11,562,Mutton Biryani,2047-09-18,23:59:12,Completed,304
8942,32,746,Paneer Butter Masala,2047-09-19,23:53:10,Completed,384
8943,18,426,Paneer Butter Masala,2047-09-20,23:58:17,Completed,487
8944,26,668,Pasta Alfredo,2047-09-21,23:55:26,Completed,198
8945,31,550,Mutton Rogan Josh,2047-09-22,23:58:29,Completed,322
8946,8,125,Paneer Lababdar,2047-09-23,23:54:47,Completed,295
8947,33,617,Paneer Lababdar,2047-09-24,23:50:34,Completed,589
8948,22,295,Chicken Biryani,2047-09-25,23:56:12,Completed,372
8949,26,142,Mutton Rogan Josh,2047-09-26,23:58:52,Completed,519
8950,32,410,Burger,2047-09-27,23:58:40,Completed,193
8951,21,778,Chole Bhature,2047-09-28,23:55:25,Completed,482
8952,13,329,Prawn Masala,2047-09-29,23:50:23,Completed,269
8953,21,37,Mutton Rogan Josh,2047-09-30,23:52:16,Completed,344
8954,6,513,Chicken Biryani,2047-10-01,23:50:03,Completed,223
8955,26,166,Egg Curry,2047-10-02,23:50:04,Completed,579
8956,16,596,Paneer Lababdar,2047-10-03,23:54:30,Completed,265
8957,20,567,Egg Curry,2047-10-04,23:57:30,Completed,187
8958,16,177,Prawn Masala,2047-10-05,23:52:42,Completed,495
8959,26,702,Samosa,2047-10-06,23:58:39,Completed,312
8960,16,386,Burger,2047-10-07,23:57:37,Completed,152
8961,31,711,Mutton Biryani,2047-10-08,23:58:54,Completed,172
8962,6,800,Pasta Alfredo,2047-10-09,23:52:10,Completed,397
8963,18,255,Chicken Shawarma,2047-10-10,23:56:10,Completed,474
8964,11,520,Paneer Lababdar,2047-10-11,23:52:23,Completed,365
8965,32,216,Chole Bhature,2047-10-12,23:57:09,Completed,509
8966,22,781,Burger,2047-10-13,23:53:57,Completed,209
8967,27,654,Chole Bhature,2047-10-14,23:50:31,Completed,169
8968,26,432,Mutton Biryani,2047-10-15,23:55:12,Completed,305
8969,9,288,Paneer Butter Masala,2047-10-16,23:53:55,Completed,469
8970,31,512,Chicken Biryani,2047-10-17,23:58:30,Completed,451
8971,24,99,Prawn Masala,2047-10-18,23:59:24,Completed,497
8972,31,458,Egg Curry,2047-10-19,23:51:36,Completed,394
8973,30,612,Egg Curry,2047-10-20,23:51:22,Completed,199
8974,9,775,Masala Dosa,2047-10-21,23:52:23,Completed,401
8975,1,225,Paneer Lababdar,2047-10-22,23:58:30,Completed,566
8976,19,685,Egg Curry,2047-10-23,23:51:52,Completed,220
8977,28,686,Burger,2047-10-24,23:59:24,Completed,498
8978,10,104,Pasta Alfredo,2047-10-25,23:51:32,Completed,152
8979,2,655,Paneer Lababdar,2047-10-26,23:57:17,Completed,239
8980,27,515,Paneer Lababdar,2047-10-27,23:51:29,Completed,383
8981,8,548,Chicken Shawarma,2047-10-28,23:55:27,Completed,372
8982,32,14,Paneer Butter Masala,2047-10-29,23:54:41,Completed,440
8983,25,320,Masala Dosa,2047-10-30,23:55:23,Completed,248
8984,4,272,Prawn Masala,2047-10-31,23:51:03,Completed,382
8985,6,443,Paneer Lababdar,2047-11-01,23:50:47,Completed,471
8986,1,488,Chole Bhature,2047-11-02,23:52:33,Completed,157
8987,20,61,Egg Curry,2047-11-03,23:50:58,Completed,242
8988,5,216,Paneer Butter Masala,2047-11-04,23:53:59,Completed,166
8989,26,391,Burger,2047-11-05,23:52:30,Completed,440
8990,18,207,Chicken Shawarma,2047-11-06,23:55:42,Completed,492
8991,10,146,Mutton Rogan Josh,2047-11-07,23:52:12,Completed,343
8992,16,768,Egg Curry,2047-11-08,23:54:43,Completed,600
8993,17,583,Chole Bhature,2047-11-09,23:55:16,Completed,545
8994,20,458,Mutton Rogan Josh,2047-11-10,23:56:40,Completed,252
8995,3,37,Chicken Shawarma,2047-11-11,23:58:03,Completed,277
8996,10,86,Paneer Lababdar,2047-11-12,23:55:48,Completed,424
8997,11,110,Chicken Shawarma,2047-11-13,23:52:02,Completed,453
8998,6,669,Samosa,2047-11-14,23:58:06,Completed,318
8999,24,710,Chole Bhature,2047-11-15,23:53:58,Completed,242
9000,21,643,Masala Dosa,2047-11-16,23:55:11,Completed,261
9001,3,771,Masala Dosa,2047-11-17,23:52:30,Completed,483
9002,20,705,Chole Bhature,2047-11-18,23:51:34,Completed,521
9003,11,74,Chicken Biryani,2047-11-19,23:58:16,Completed,269
9004,3,31,Chicken Shawarma,2047-11-20,23:50:47,Completed,398
9005,28,785,Samosa,2047-11-21,23:57:36,Completed,546
9006,11,41,Chole Bhature,2047-11-22,23:50:22,Completed,547
9007,16,505,Samosa,2047-11-23,23:51:42,Completed,356
9008,16,15,Pasta Alfredo,2047-11-24,23:57:32,Completed,422
9009,16,282,Chole Bhature,2047-11-25,23:51:45,Completed,155
9010,16,104,Mutton Biryani,2047-11-26,23:55:27,Completed,179
9011,27,229,Egg Curry,2047-11-27,23:52:51,Completed,220
9012,2,591,Chole Bhature,2047-11-28,23:55:50,Completed,281
9013,11,7,Masala Dosa,2047-11-29,23:56:38,Completed,349
9014,31,722,Chicken Biryani,2047-11-30,23:58:12,Completed,534
9015,29,131,Paneer Lababdar,2047-12-01,23:50:10,Completed,260
9016,21,758,Samosa,2047-12-02,23:51:20,Completed,393
9017,30,681,Masala Dosa,2047-12-03,23:57:25,Completed,280
9018,26,299,Mutton Rogan Josh,2047-12-04,23:57:13,Completed,355
9019,15,577,Chole Bhature,2047-12-05,23:54:43,Completed,473
9020,32,152,Mutton Biryani,2047-12-06,23:57:47,Completed,390
9021,22,798,Chicken Biryani,2047-12-07,23:54:05,Completed,232
9022,24,558,Egg Curry,2047-12-08,23:54:10,Completed,444
9023,14,364,Mutton Biryani,2047-12-09,23:54:25,Completed,556
9024,32,755,Chicken Shawarma,2047-12-10,23:55:44,Completed,258
9025,5,700,Masala Dosa,2047-12-11,23:55:40,Completed,277
9026,16,408,Masala Dosa,2047-12-12,23:58:40,Completed,427
9027,33,636,Prawn Masala,2047-12-13,23:54:22,Completed,339
9028,9,428,Chicken Biryani,2047-12-14,23:58:36,Completed,401
9029,16,589,Masala Dosa,2047-12-15,23:55:27,Completed,364
9030,16,342,Paneer Lababdar,2047-12-16,23:58:59,Completed,191
9031,29,83,Chole Bhature,2047-12-17,23:53:20,Completed,432
9032,31,349,Chole Bhature,2047-12-18,23:51:50,Completed,287
9033,12,104,Prawn Masala,2047-12-19,23:58:58,Completed,259
9034,14,200,Burger,2047-12-20,23:54:46,Completed,156
9035,11,586,Paneer Lababdar,2047-12-21,23:55:14,Completed,233
9036,26,467,Masala Dosa,2047-12-22,23:51:06,Completed,389
9037,4,583,Samosa,2047-12-23,23:55:08,Completed,402
9038,30,71,Pasta Alfredo,2047-12-24,23:56:04,Completed,255
9039,15,312,Chole Bhature,2047-12-25,23:57:49,Completed,297
9040,14,17,Paneer Butter Masala,2047-12-26,23:57:29,Completed,401
9041,2,758,Prawn Masala,2047-12-27,23:53:21,Completed,286
9042,12,712,Pasta Alfredo,2047-12-28,23:58:27,Completed,341
9043,17,632,Pasta Alfredo,2047-12-29,23:55:28,Completed,313
9044,14,555,Burger,2047-12-30,23:54:00,Completed,436
9045,32,190,Chicken Shawarma,2047-12-31,23:54:15,Completed,305
9046,12,450,Masala Dosa,2048-01-01,23:54:40,Completed,456
9047,10,62,Samosa,2048-01-02,23:58:29,Completed,323
9048,10,682,Chicken Shawarma,2048-01-03,23:58:27,Completed,539
9049,2,328,Burger,2048-01-04,23:54:48,Completed,180
9050,19,507,Samosa,2048-01-05,23:50:24,Completed,376
9051,13,368,Masala Dosa,2048-01-06,23:51:41,Completed,511
9052,12,662,Mutton Biryani,2048-01-07,23:56:00,Completed,186
9053,13,779,Mutton Biryani,2048-01-08,23:54:50,Completed,464
9054,17,590,Egg Curry,2048-01-09,23:50:18,Completed,434
9055,2,7,Mutton Rogan Josh,2048-01-10,23:59:39,Completed,535
9056,8,100,Paneer Lababdar,2048-01-11,23:51:13,Completed,388
9057,28,290,Egg Curry,2048-01-12,23:58:55,Completed,561
9058,24,540,Pasta Alfredo,2048-01-13,23:56:12,Completed,241
9059,13,436,Samosa,2048-01-14,23:52:09,Completed,569
9060,17,419,Prawn Masala,2048-01-15,23:51:10,Completed,458
9061,28,268,Paneer Lababdar,2048-01-16,23:55:23,Completed,548
9062,16,231,Chicken Shawarma,2048-01-17,23:56:25,Completed,520
9063,3,611,Samosa,2048-01-18,23:57:33,Completed,153
9064,15,114,Mutton Biryani,2048-01-19,23:53:59,Completed,197
9065,17,675,Prawn Masala,2048-01-20,23:51:14,Completed,227
9066,22,34,Chicken Shawarma,2048-01-21,23:58:16,Completed,500
9067,11,757,Samosa,2048-01-22,23:56:39,Completed,312
9068,33,697,Chicken Shawarma,2048-01-23,23:54:38,Completed,188
9069,33,181,Mutton Rogan Josh,2048-01-24,23:54:20,Completed,171
9070,8,333,Paneer Butter Masala,2048-01-25,23:51:36,Completed,446
9071,33,273,Paneer Lababdar,2048-01-26,23:58:16,Completed,195
9072,28,571,Egg Curry,2048-01-27,23:54:13,Completed,187
9073,28,614,Prawn Masala,2048-01-28,23:56:11,Completed,481
9074,31,635,Egg Curry,2048-01-29,23:56:14,Completed,434
9075,4,756,Prawn Masala,2048-01-30,23:53:50,Completed,283
9076,17,133,Pasta Alfredo,2048-01-31,23:59:30,Completed,171
9077,4,596,Egg Curry,2048-02-01,23:54:53,Completed,414
9078,27,602,Prawn Masala,2048-02-02,23:58:12,Completed,308
9079,12,427,Mutton Rogan Josh,2048-02-03,23:54:54,Completed,399
9080,30,201,Pasta Alfredo,2048-02-04,23:50:37,Completed,315
9081,20,233,Mutton Rogan Josh,2048-02-05,23:55:55,Completed,573
9082,8,370,Prawn Masala,2048-02-06,23:56:02,Completed,528
9083,1,629,Burger,2048-02-07,23:56:07,Completed,252
9084,6,486,Pasta Alfredo,2048-02-08,23:52:29,Completed,268
9085,18,352,Mutton Biryani,2048-02-09,23:52:20,Completed,330
9086,13,254,Masala Dosa,2048-02-10,23:56:26,Completed,314
9087,21,156,Chicken Biryani,2048-02-11,23:57:53,Completed,558
9088,4,197,Chole Bhature,2048-02-12,23:56:27,Completed,221
9089,13,269,Paneer Butter Masala,2048-02-13,23:56:24,Completed,326
9090,13,664,Prawn Masala,2048-02-14,23:59:49,Completed,280
9091,28,384,Prawn Masala,2048-02-15,23:54:29,Completed,330
9092,8,50,Mutton Biryani,2048-02-16,23:57:58,Completed,291
9093,31,106,Mutton Rogan Josh,2048-02-17,23:58:31,Completed,249
9094,9,265,Masala Dosa,2048-02-18,23:56:20,Completed,469
9095,10,639,Pasta Alfredo,2048-02-19,23:57:10,Completed,162
9096,9,250,Paneer Butter Masala,2048-02-20,23:55:16,Completed,566
9097,9,202,Paneer Lababdar,2048-02-21,23:59:16,Completed,591
9098,33,143,Samosa,2048-02-22,23:52:59,Completed,546
9099,16,48,Mutton Rogan Josh,2048-02-23,23:54:57,Completed,278
9100,10,300,Samosa,2048-02-24,23:58:58,Completed,288
9101,14,705,Mutton Biryani,2048-02-25,23:57:17,Completed,317
9102,7,340,Paneer Lababdar,2048-02-26,23:58:29,Completed,463
9103,9,571,Burger,2048-02-27,23:58:05,Completed,351
9104,5,685,Burger,2048-02-28,23:53:08,Completed,201
9105,7,308,Pasta Alfredo,2048-02-29,23:51:04,Completed,188
9106,31,749,Chicken Biryani,2048-03-01,23:51:45,Completed,528
9107,19,264,Chicken Shawarma,2048-03-02,23:55:25,Completed,337
9108,13,51,Burger,2048-03-03,23:59:45,Completed,312
9109,6,370,Mutton Biryani,2048-03-04,23:53:02,Completed,512
9110,28,49,Paneer Butter Masala,2048-03-05,23:53:17,Completed,360
9111,12,593,Paneer Lababdar,2048-03-06,23:52:46,Completed,170
9112,8,702,Chicken Shawarma,2048-03-07,23:56:28,Completed,329
9113,9,381,Chicken Biryani,2048-03-08,23:59:01,Completed,475
9114,5,692,Chole Bhature,2048-03-09,23:59:28,Completed,412
9115,6,324,Chicken Biryani,2048-03-10,23:55:23,Completed,292
9116,23,352,Egg Curry,2048-03-11,23:57:02,Completed,378
9117,12,283,Pasta Alfredo,2048-03-12,23:54:21,Completed,538
9118,23,127,Prawn Masala,2048-03-13,23:51:30,Completed,197
9119,29,381,Burger,2048-03-14,23:51:09,Completed,288
9120,26,362,Egg Curry,2048-03-15,23:53:51,Completed,152
9121,18,402,Burger,2048-03-16,23:55:09,Completed,525
9122,6,438,Mutton Biryani,2048-03-17,23:56:02,Completed,369
9123,29,321,Mutton Biryani,2048-03-18,23:57:35,Completed,468
9124,15,178,Prawn Masala,2048-03-19,23:53:22,Completed,414
9125,6,130,Paneer Butter Masala,2048-03-20,23:52:39,Completed,355
9126,8,75,Paneer Lababdar,2048-03-21,23:59:28,Completed,566
9127,9,203,Pasta Alfredo,2048-03-22,23:58:03,Completed,182
9128,28,283,Pasta Alfredo,2048-03-23,23:51:38,Completed,246
9129,31,684,Paneer Lababdar,2048-03-24,23:56:58,Completed,553
9130,18,16,Pasta Alfredo,2048-03-25,23:56:22,Completed,316
9131,21,31,Masala Dosa,2048-03-26,23:56:43,Completed,594
9132,26,707,Egg Curry,2048-03-27,23:57:56,Completed,491
9133,18,358,Masala Dosa,2048-03-28,23:55:26,Completed,350
9134,8,154,Paneer Lababdar,2048-03-29,23:54:27,Completed,570
9135,29,724,Mutton Rogan Josh,2048-03-30,23:51:45,Completed,597
9136,12,85,Masala Dosa,2048-03-31,23:59:10,Completed,223
9137,16,371,Chole Bhature,2048-04-01,23:56:10,Completed,561
9138,12,782,Mutton Rogan Josh,2048-04-02,23:58:23,Completed,305
9139,15,668,Mutton Rogan Josh,2048-04-03,23:56:05,Completed,365
9140,15,713,Masala Dosa,2048-04-04,23:58:13,Completed,562
9141,18,239,Mutton Rogan Josh,2048-04-05,23:56:04,Completed,389
9142,20,689,Mutton Rogan Josh,2048-04-06,23:59:38,Completed,474
9143,32,348,Egg Curry,2048-04-07,23:56:57,Completed,314
9144,9,374,Chicken Biryani,2048-04-08,23:56:42,Completed,310
9145,1,5,Mutton Rogan Josh,2048-04-09,23:55:10,Completed,312
9146,5,207,Prawn Masala,2048-04-10,23:59:50,Completed,153
9147,33,237,Egg Curry,2048-04-11,23:54:31,Completed,160
9148,3,550,Chole Bhature,2048-04-12,23:53:48,Completed,472
9149,33,292,Chicken Biryani,2048-04-13,23:53:06,Completed,529
9150,19,291,Burger,2048-04-14,23:55:00,Completed,425
9151,13,419,Prawn Masala,2048-04-15,23:51:38,Completed,285
9152,18,8,Mutton Rogan Josh,2048-04-16,23:57:12,Completed,536
9153,15,68,Chicken Shawarma,2048-04-17,23:59:15,Completed,455
9154,17,129,Mutton Rogan Josh,2048-04-18,23:58:14,Completed,392
9155,17,289,Chicken Shawarma,2048-04-19,23:50:40,Completed,204
9156,31,154,Paneer Butter Masala,2048-04-20,23:59:06,Completed,366
9157,10,150,Pasta Alfredo,2048-04-21,23:52:52,Completed,475
9158,16,324,Chole Bhature,2048-04-22,23:56:52,Completed,165
9159,33,786,Paneer Butter Masala,2048-04-23,23:57:12,Completed,258
9160,6,366,Chole Bhature,2048-04-24,23:54:53,Completed,456
9161,23,7,Prawn Masala,2048-04-25,23:53:10,Completed,523
9162,31,184,Chole Bhature,2048-04-26,23:50:02,Completed,302
9163,28,411,Paneer Lababdar,2048-04-27,23:55:39,Completed,521
9164,29,549,Chicken Biryani,2048-04-28,23:56:12,Completed,356
9165,27,59,Samosa,2048-04-29,23:54:32,Completed,345
9166,23,445,Paneer Butter Masala,2048-04-30,23:52:36,Completed,203
9167,8,42,Chicken Biryani,2048-05-01,23:55:22,Completed,309
9168,5,284,Samosa,2048-05-02,23:57:54,Completed,191
9169,31,737,Prawn Masala,2048-05-03,23:52:26,Completed,584
9170,22,413,Masala Dosa,2048-05-04,23:57:05,Completed,172
9171,6,316,Mutton Rogan Josh,2048-05-05,23:56:49,Completed,182
9172,20,554,Burger,2048-05-06,23:54:22,Completed,273
9173,33,183,Mutton Biryani,2048-05-07,23:52:01,Completed,571
9174,14,798,Mutton Rogan Josh,2048-05-08,23:56:07,Completed,386
9175,31,247,Chole Bhature,2048-05-09,23:57:05,Completed,454
9176,1,786,Pasta Alfredo,2048-05-10,23:50:59,Completed,194
9177,7,47,Mutton Biryani,2048-05-11,23:58:37,Completed,397
9178,7,251,Mutton Rogan Josh,2048-05-12,23:56:29,Completed,177
9179,11,443,Mutton Rogan Josh,2048-05-13,23:53:58,Completed,360
9180,12,541,Chicken Biryani,2048-05-14,23:57:11,Completed,162
9181,23,724,Masala Dosa,2048-05-15,23:51:47,Completed,544
9182,15,50,Paneer Lababdar,2048-05-16,23:52:48,Completed,546
9183,19,11,Masala Dosa,2048-05-17,23:58:19,Completed,325
9184,27,412,Burger,2048-05-18,23:56:56,Completed,286
9185,24,176,Masala Dosa,2048-05-19,23:59:12,Completed,254
9186,6,114,Burger,2048-05-20,23:51:17,Completed,516
9187,28,774,Chicken Biryani,2048-05-21,23:50:41,Completed,180
9188,18,581,Mutton Biryani,2048-05-22,23:55:07,Completed,201
9189,14,221,Prawn Masala,2048-05-23,23:52:40,Completed,530
9190,31,509,Burger,2048-05-24,23:59:22,Completed,485
9191,17,497,Mutton Rogan Josh,2048-05-25,23:57:33,Completed,353
9192,32,57,Mutton Rogan Josh,2048-05-26,23:52:27,Completed,580
9193,26,166,Samosa,2048-05-27,23:58:14,Completed,282
9194,4,267,Paneer Butter Masala,2048-05-28,23:51:41,Completed,562
9195,18,544,Prawn Masala,2048-05-29,23:53:56,Completed,414
9196,16,285,Mutton Rogan Josh,2048-05-30,23:53:46,Completed,306
9197,5,109,Chicken Biryani,2048-05-31,23:52:41,Completed,314
9198,6,64,Mutton Biryani,2048-06-01,23:53:47,Completed,577
9199,25,637,Paneer Butter Masala,2048-06-02,23:56:55,Completed,599
9200,24,611,Paneer Butter Masala,2048-06-03,23:51:34,Completed,200
9201,16,6,Chicken Biryani,2048-06-04,23:56:33,Completed,575
9202,4,297,Paneer Butter Masala,2048-06-05,23:58:38,Completed,485
9203,33,457,Samosa,2048-06-06,23:54:14,Completed,268
9204,3,97,Samosa,2048-06-07,23:59:07,Completed,284
9205,3,594,Chole Bhature,2048-06-08,23:53:15,Completed,387
9206,15,18,Prawn Masala,2048-06-09,23:50:17,Completed,286
9207,24,13,Prawn Masala,2048-06-10,23:57:17,Completed,579
9208,20,433,Masala Dosa,2048-06-11,23:52:08,Completed,531
9209,18,621,Prawn Masala,2048-06-12,23:54:29,Completed,259
9210,33,254,Chicken Shawarma,2048-06-13,23:58:42,Completed,323
9211,1,127,Burger,2048-06-14,23:56:45,Completed,187
9212,9,386,Masala Dosa,2048-06-15,23:50:17,Completed,563
9213,5,278,Samosa,2048-06-16,23:54:36,Completed,403
9214,21,85,Chicken Shawarma,2048-06-17,23:59:48,Completed,325
9215,27,50,Egg Curry,2048-06-18,23:56:58,Completed,171
9216,23,625,Chicken Shawarma,2048-06-19,23:59:32,Completed,382
9217,10,575,Paneer Butter Masala,2048-06-20,23:52:06,Completed,319
9218,21,605,Chicken Biryani,2048-06-21,23:51:35,Completed,495
9219,3,640,Paneer Lababdar,2048-06-22,23:53:57,Completed,259
9220,4,244,Chicken Shawarma,2048-06-23,23:52:29,Completed,417
9221,29,253,Egg Curry,2048-06-24,23:54:47,Completed,500
9222,11,615,Paneer Butter Masala,2048-06-25,23:59:15,Completed,337
9223,23,246,Prawn Masala,2048-06-26,23:55:04,Completed,320
9224,20,253,Paneer Lababdar,2048-06-27,23:57:48,Completed,276
9225,26,683,Chole Bhature,2048-06-28,23:54:02,Completed,341
9226,13,429,Samosa,2048-06-29,23:57:27,Completed,192
9227,24,453,Chole Bhature,2048-06-30,23:52:46,Completed,399
9228,32,333,Egg Curry,2048-07-01,23:50:26,Completed,301
9229,17,138,Mutton Rogan Josh,2048-07-02,23:51:27,Completed,323
9230,30,238,Paneer Butter Masala,2048-07-03,23:50:48,Completed,257
9231,19,247,Paneer Lababdar,2048-07-04,23:59:26,Completed,201
9232,6,561,Burger,2048-07-05,23:57:09,Completed,231
9233,8,537,Paneer Butter Masala,2048-07-06,23:50:08,Completed,461
9234,10,395,Samosa,2048-07-07,23:52:22,Completed,237
9235,29,549,Mutton Rogan Josh,2048-07-08,23:51:32,Completed,512
9236,31,651,Chole Bhature,2048-07-09,23:57:02,Completed,564
9237,16,456,Pasta Alfredo,2048-07-10,23:59:26,Completed,250
9238,5,657,Mutton Rogan Josh,2048-07-11,23:50:39,Completed,331
9239,29,34,Chicken Shawarma,2048-07-12,23:55:44,Completed,174
9240,24,14,Pasta Alfredo,2048-07-13,23:52:38,Completed,471
9241,8,347,Paneer Lababdar,2048-07-14,23:50:23,Completed,288
9242,9,498,Pasta Alfredo,2048-07-15,23:50:16,Completed,519
9243,33,107,Prawn Masala,2048-07-16,23:57:18,Completed,161
9244,22,14,Egg Curry,2048-07-17,23:54:09,Completed,274
9245,26,56,Chicken Shawarma,2048-07-18,23:52:41,Completed,296
9246,25,9,Samosa,2048-07-19,23:52:04,Completed,454
9247,27,566,Egg Curry,2048-07-20,23:53:52,Completed,290
9248,14,84,Paneer Lababdar,2048-07-21,23:58:59,Completed,465
9249,32,347,Egg Curry,2048-07-22,23:57:27,Completed,440
9250,5,28,Chole Bhature,2048-07-23,23:56:30,Completed,429
9251,33,537,Samosa,2048-07-24,23:53:04,Completed,153
9252,30,704,Mutton Rogan Josh,2048-07-25,23:52:51,Completed,286
9253,4,503,Egg Curry,2048-07-26,23:56:18,Completed,398
9254,18,771,Paneer Lababdar,2048-07-27,23:52:54,Completed,554
9255,1,594,Samosa,2048-07-28,23:56:31,Completed,577
9256,25,394,Samosa,2048-07-29,23:55:20,Completed,159
9257,24,691,Egg Curry,2048-07-30,23:58:21,Completed,200
9258,17,119,Chicken Biryani,2048-07-31,23:52:06,Completed,393
9259,15,749,Burger,2048-08-01,23:59:06,Completed,299
9260,33,278,Mutton Biryani,2048-08-02,23:53:52,Completed,359
9261,8,567,Egg Curry,2048-08-03,23:51:53,Completed,163
9262,21,269,Chicken Biryani,2048-08-04,23:57:05,Completed,320
9263,22,457,Paneer Lababdar,2048-08-05,23:51:05,Completed,205
9264,29,758,Egg Curry,2048-08-06,23:51:51,Completed,592
9265,21,192,Mutton Rogan Josh,2048-08-07,23:52:44,Completed,156
9266,14,611,Paneer Lababdar,2048-08-08,23:50:18,Completed,598
9267,22,632,Pasta Alfredo,2048-08-09,23:53:02,Completed,231
9268,30,196,Pasta Alfredo,2048-08-10,23:55:41,Completed,541
9269,12,76,Prawn Masala,2048-08-11,23:52:48,Completed,504
9270,18,788,Paneer Lababdar,2048-08-12,23:54:41,Completed,554
9271,30,118,Egg Curry,2048-08-13,23:59:27,Completed,559
9272,10,124,Mutton Rogan Josh,2048-08-14,23:57:32,Completed,349
9273,2,311,Mutton Biryani,2048-08-15,23:54:35,Completed,452
9274,16,536,Mutton Biryani,2048-08-16,23:50:33,Completed,307
9275,30,231,Egg Curry,2048-08-17,23:51:13,Completed,409
9276,7,89,Chicken Shawarma,2048-08-18,23:54:48,Completed,323
9277,5,136,Chole Bhature,2048-08-19,23:54:53,Completed,342
9278,12,251,Egg Curry,2048-08-20,23:57:23,Completed,283
9279,3,692,Paneer Butter Masala,2048-08-21,23:52:46,Completed,228
9280,22,597,Mutton Rogan Josh,2048-08-22,23:53:50,Completed,335
9281,23,631,Chicken Shawarma,2048-08-23,23:54:30,Completed,208
9282,24,201,Samosa,2048-08-24,23:59:24,Completed,449
9283,11,283,Burger,2048-08-25,23:58:23,Completed,209
9284,18,618,Burger,2048-08-26,23:53:36,Completed,231
9285,6,675,Chole Bhature,2048-08-27,23:55:13,Completed,252
9286,17,770,Mutton Rogan Josh,2048-08-28,23:52:21,Completed,442
9287,26,783,Burger,2048-08-29,23:50:26,Completed,225
9288,3,660,Pasta Alfredo,2048-08-30,23:53:13,Completed,559
9289,27,755,Chicken Shawarma,2048-08-31,23:51:29,Completed,542
9290,9,84,Prawn Masala,2048-09-01,23:52:37,Completed,152
9291,6,226,Pasta Alfredo,2048-09-02,23:59:45,Completed,554
9292,4,486,Samosa,2048-09-03,23:51:36,Completed,380
9293,13,753,Samosa,2048-09-04,23:51:03,Completed,274
9294,18,387,Samosa,2048-09-05,23:54:30,Completed,206
9295,17,361,Samosa,2048-09-06,23:56:21,Completed,486
9296,23,217,Burger,2048-09-07,23:58:58,Completed,202
9297,19,415,Prawn Masala,2048-09-08,23:54:17,Completed,497
9298,22,237,Samosa,2048-09-09,23:58:19,Completed,372
9299,14,520,Mutton Rogan Josh,2048-09-10,23:51:39,Completed,379
9300,7,365,Pasta Alfredo,2048-09-11,23:54:22,Completed,438
9301,21,567,Chicken Shawarma,2048-09-12,23:55:33,Completed,248
9302,6,673,Mutton Biryani,2048-09-13,23:54:42,Completed,357
9303,18,425,Chole Bhature,2048-09-14,23:52:46,Completed,273
9304,7,606,Chole Bhature,2048-09-15,23:50:51,Completed,166
9305,27,612,Mutton Rogan Josh,2048-09-16,23:59:52,Completed,209
9306,31,611,Paneer Lababdar,2048-09-17,23:54:06,Completed,375
9307,30,78,Burger,2048-09-18,23:59:24,Completed,448
9308,31,649,Egg Curry,2048-09-19,23:54:01,Completed,265
9309,3,52,Samosa,2048-09-20,23:55:07,Completed,410
9310,27,789,Burger,2048-09-21,23:51:48,Completed,428
9311,26,750,Pasta Alfredo,2048-09-22,23:58:52,Completed,321
9312,10,506,Masala Dosa,2048-09-23,23:55:03,Completed,443
9313,21,639,Mutton Rogan Josh,2048-09-24,23:54:22,Completed,371
9314,11,55,Paneer Lababdar,2048-09-25,23:55:51,Completed,517
9315,9,335,Prawn Masala,2048-09-26,23:50:55,Completed,328
9316,28,346,Samosa,2048-09-27,23:58:07,Completed,553
9317,10,768,Burger,2048-09-28,23:55:56,Completed,163
9318,31,413,Paneer Lababdar,2048-09-29,23:51:34,Completed,467
9319,27,455,Mutton Biryani,2048-09-30,23:53:30,Completed,302
9320,18,685,Burger,2048-10-01,23:52:45,Completed,238
